0.335871 -0.0905134 -0.014651
0.335858 -0.090572 -0.0147967
0.335845 -0.0906245 -0.0149669
0.33583 -0.0906724 -0.0151333
0.335816 -0.0907383 -0.0152927
0.3358 -0.0907868 -0.0154573
0.335787 -0.0908472 -0.0156176
0.335772 -0.0909037 -0.0157861
0.335756 -0.0909645 -0.0159488
0.335741 -0.0910198 -0.0161173
0.335727 -0.0910799 -0.0162717
0.335709 -0.0911451 -0.0164376
0.335697 -0.091191 -0.0166064
0.335678 -0.0912676 -0.0167693
0.335664 -0.0913237 -0.0169308
0.335647 -0.0913801 -0.0171006
0.335629 -0.0914516 -0.0172618
0.335615 -0.0915096 -0.017428
0.335597 -0.0915773 -0.0175899
0.335582 -0.0916383 -0.0177555
0.335563 -0.0917038 -0.0179247
0.335546 -0.0917702 -0.0180855
0.335529 -0.0918395 -0.0182552
0.33551 -0.0919049 -0.0184159
0.335496 -0.0919695 -0.0185841
0.335476 -0.0920415 -0.0187431
0.33546 -0.0921015 -0.0189179
0.335438 -0.0921837 -0.0190768
0.335422 -0.0922465 -0.0192459
0.335403 -0.0923232 -0.0194142
0.335384 -0.0923838 -0.0195785
0.335366 -0.0924661 -0.0197439
0.335347 -0.0925305 -0.0199083
0.335327 -0.0926074 -0.0200762
0.335307 -0.0926836 -0.0202422
0.335289 -0.0927505 -0.0204133
0.335268 -0.0928307 -0.0205781
0.335248 -0.0929033 -0.0207427
0.335228 -0.0929822 -0.0209142
0.335209 -0.0930565 -0.0210803
0.335189 -0.0931322 -0.0212401
0.335168 -0.0932114 -0.0214127
0.335146 -0.0932894 -0.0215797
0.335123 -0.0933782 -0.0217518
0.335107 -0.0934407 -0.0219165
0.335084 -0.0935326 -0.0220872
0.335061 -0.0936115 -0.022248
0.33504 -0.0936848 -0.0224241
0.335018 -0.0937783 -0.0225926
0.334996 -0.0938547 -0.022754
0.334976 -0.0939334 -0.0229299
0.33495 -0.0940241 -0.0230965
0.334928 -0.0941133 -0.0232663
0.334906 -0.0941917 -0.0234316
0.334884 -0.0942788 -0.023601
0.334861 -0.0943642 -0.0237738
0.334836 -0.0944542 -0.0239477
0.334814 -0.0945374 -0.0241102
0.33479 -0.0946261 -0.0242823
0.334764 -0.0947158 -0.0244526
0.334742 -0.0948031 -0.024618
0.334718 -0.0948967 -0.0247947
0.334691 -0.094988 -0.02496
0.334669 -0.0950752 -0.0251353
0.334644 -0.0951627 -0.0253044
0.334618 -0.0952671 -0.0254739
0.334592 -0.0953524 -0.0256438
0.334567 -0.0954498 -0.0258192
0.334542 -0.0955412 -0.0259887
0.334517 -0.0956357 -0.0261606
0.334489 -0.0957351 -0.0263281
0.334465 -0.0958251 -0.0265033
0.334438 -0.095928 -0.0266778
0.334412 -0.0960177 -0.0268492
0.334383 -0.0961237 -0.0270184
0.334357 -0.0962219 -0.0271909
0.334331 -0.0963151 -0.0273648
0.334303 -0.0964163 -0.0275344
0.334276 -0.0965194 -0.0277155
0.334247 -0.0966199 -0.0278865
0.334219 -0.0967174 -0.0280569
0.334191 -0.0968231 -0.0282273
0.334162 -0.0969272 -0.0284079
0.334135 -0.0970281 -0.028577
0.334105 -0.0971353 -0.0287515
0.334077 -0.0972337 -0.0289262
0.334048 -0.0973468 -0.0290977
0.334018 -0.0974483 -0.0292801
0.333987 -0.0975559 -0.0294504
0.333959 -0.0976647 -0.0296215
0.333928 -0.0977744 -0.0298023
0.3339 -0.0978723 -0.0299736
0.333867 -0.0979907 -0.0301536
0.333837 -0.0981043 -0.0303191
0.333806 -0.0982077 -0.0305057
0.333777 -0.0983151 -0.0306799
0.333743 -0.0984343 -0.0308517
0.333713 -0.0985431 -0.0310271
0.33368 -0.0986595 -0.0312085
0.333649 -0.0987662 -0.0313837
0.333618 -0.0988858 -0.031557
0.333584 -0.0989985 -0.0317415
0.333552 -0.0991156 -0.0319101
0.333518 -0.0992334 -0.0320913
0.333486 -0.0993428 -0.032271
0.333452 -0.0994665 -0.0324478
0.33342 -0.0995826 -0.0326218
0.333385 -0.0996989 -0.0328042
0.333352 -0.0998207 -0.0329815
0.333317 -0.0999411 -0.0331594
0.333283 -0.100058 -0.0333374
0.333248 -0.100178 -0.0335188
0.333213 -0.100307 -0.0336934
0.33318 -0.10042 -0.0338811
0.333143 -0.100552 -0.0340539
0.333106 -0.100673 -0.0342385
0.333073 -0.100792 -0.0344124
0.333037 -0.10092 -0.0345919
0.332999 -0.10105 -0.0347811
0.332963 -0.10117 -0.0349564
0.332926 -0.101301 -0.0351391
0.33289 -0.10143 -0.0353152
0.332853 -0.101553 -0.0354928
0.332815 -0.101684 -0.0356846
0.332777 -0.101814 -0.0358638
0.33274 -0.101941 -0.0360438
0.332701 -0.102073 -0.0362271
0.332663 -0.102205 -0.0364056
0.332626 -0.102341 -0.0365927
0.332586 -0.102464 -0.0367734
0.332549 -0.102596 -0.0369554
0.332506 -0.102742 -0.0371441
0.332468 -0.102874 -0.0373227
0.332428 -0.103006 -0.0375012
0.332388 -0.103142 -0.037688
0.332348 -0.103278 -0.0378752
0.332308 -0.103415 -0.0380614
0.332265 -0.103557 -0.0382429
0.332227 -0.103688 -0.0384237
0.332184 -0.103834 -0.0386138
0.332144 -0.103968 -0.038797
0.3321 -0.104113 -0.0389837
0.33206 -0.104247 -0.0391696
0.332015 -0.104398 -0.0393552
0.331976 -0.104535 -0.0395366
0.331931 -0.10468 -0.0397278
0.331887 -0.104822 -0.0399103
0.331845 -0.104967 -0.040103
0.331801 -0.10511 -0.0402828
0.331759 -0.105257 -0.0404723
0.331711 -0.105403 -0.0406685
0.331671 -0.105547 -0.0408455
0.331626 -0.105697 -0.0410316
0.331578 -0.105848 -0.041228
0.331535 -0.105996 -0.0414086
0.331486 -0.106144 -0.0416095
0.331445 -0.106292 -0.0417846
0.331397 -0.106444 -0.0419831
0.331351 -0.106597 -0.0421684
0.331305 -0.106749 -0.0423563
0.331256 -0.106902 -0.0425465
0.331211 -0.107051 -0.0427374
0.331163 -0.107213 -0.0429274
0.331114 -0.107362 -0.0431218
0.331068 -0.107517 -0.0433042
0.331019 -0.107676 -0.0435052
0.330971 -0.10783 -0.0436921
0.330923 -0.107986 -0.043883
0.330872 -0.108152 -0.0440742
0.330821 -0.108313 -0.0442649
0.330777 -0.10846 -0.0444601
0.330724 -0.108625 -0.044652
0.330673 -0.108782 -0.0448474
0.330623 -0.108953 -0.0450342
0.330571 -0.10911 -0.0452318
0.330523 -0.109269 -0.0454275
0.33047 -0.109437 -0.0456107
0.330416 -0.109603 -0.0458191
0.330368 -0.109763 -0.0460031
0.330313 -0.109929 -0.0462015
0.330263 -0.110093 -0.0464035
0.330208 -0.110264 -0.0465872
0.330155 -0.110431 -0.0467857
0.3301 -0.110601 -0.0469845
0.330049 -0.110766 -0.0471784
0.329994 -0.110937 -0.0473714
0.329939 -0.111111 -0.047573
0.329885 -0.111274 -0.0477685
0.329832 -0.111446 -0.0479617
0.329775 -0.11162 -0.0481614
0.329717 -0.111799 -0.0483593
0.329662 -0.111967 -0.048559
0.329608 -0.112141 -0.048754
0.32955 -0.112314 -0.0489579
0.329492 -0.112495 -0.0491508
0.329437 -0.112667 -0.0493501
0.329377 -0.112848 -0.049551
0.329321 -0.11302 -0.049748
0.329261 -0.113205 -0.0499546
0.329204 -0.113383 -0.0501455
0.329144 -0.11356 -0.0503541
0.329088 -0.113735 -0.0505482
0.329026 -0.113924 -0.0507494
0.328964 -0.114105 -0.0509562
0.328907 -0.114285 -0.0511593
0.328847 -0.114465 -0.0513476
0.328784 -0.114659 -0.0515584
0.328725 -0.114835 -0.051757
0.32866 -0.115022 -0.0519705
0.328601 -0.115209 -0.0521636
0.328538 -0.115394 -0.0523665
0.328475 -0.115584 -0.0525735
0.328413 -0.115769 -0.0527784
0.328351 -0.115958 -0.0529768
0.328284 -0.116149 -0.0531839
0.328224 -0.116334 -0.0533868
0.328156 -0.116529 -0.0535997
0.328092 -0.116725 -0.0538008
0.328031 -0.116904 -0.0540019
0.327962 -0.117105 -0.0542127
0.327897 -0.117299 -0.0544201
0.327831 -0.117493 -0.0546216
0.327765 -0.117688 -0.0548271
0.327698 -0.117884 -0.0550372
0.327631 -0.118076 -0.0552455
0.327566 -0.118273 -0.0554484
0.327492 -0.118483 -0.055659
0.327429 -0.118664 -0.0558735
0.32736 -0.118869 -0.0560717
0.327289 -0.11907 -0.0562892
0.327221 -0.119274 -0.0564923
0.327148 -0.119474 -0.0567029
0.327083 -0.119671 -0.0569126
0.327012 -0.119872 -0.0571233
0.326939 -0.120081 -0.0573344
0.326868 -0.120284 -0.0575495
0.326798 -0.120487 -0.0577512
0.326724 -0.120691 -0.0579676
0.326654 -0.120897 -0.0581778
0.326578 -0.12111 -0.0583935
0.326507 -0.121311 -0.0586035
0.326434 -0.121523 -0.0588075
0.326358 -0.121729 -0.0590365
0.326286 -0.121941 -0.0592415
0.326209 -0.12215 -0.0594537
0.326135 -0.122366 -0.0596676
0.326059 -0.122572 -0.0598837
0.325985 -0.122778 -0.0601009
0.325907 -0.123002 -0.0603113
0.325831 -0.123214 -0.0605257
0.32575 -0.123431 -0.0607454
0.325678 -0.123638 -0.0609599
0.325597 -0.123858 -0.0611767
0.32552 -0.124073 -0.0613879
0.325442 -0.124289 -0.0616105
0.325362 -0.12451 -0.0618233
0.325281 -0.124731 -0.0620412
0.325204 -0.124947 -0.0622576
0.32512 -0.12517 -0.0624841
0.325041 -0.125389 -0.0626935
0.324959 -0.125612 -0.0629127
0.324877 -0.125831 -0.0631369
0.324795 -0.126058 -0.0633576
0.324713 -0.12628 -0.0635714
0.324631 -0.126503 -0.0637962
0.324545 -0.126733 -0.0640139
0.324463 -0.126954 -0.0642395
0.324379 -0.127181 -0.0644523
0.324291 -0.127416 -0.0646766
0.324209 -0.127638 -0.0649034
0.324123 -0.127868 -0.0651169
0.324035 -0.128096 -0.0653475
0.32395 -0.128328 -0.0655675
0.323863 -0.128559 -0.0657841
0.323778 -0.128784 -0.0660196
0.323685 -0.129026 -0.0662359
0.323601 -0.129253 -0.0664623
0.323509 -0.129491 -0.0666832
0.323423 -0.129721 -0.0669083
0.323329 -0.129965 -0.0671395
0.32324 -0.130191 -0.0673649
0.323152 -0.130432 -0.0675829
0.323061 -0.130669 -0.067813
0.322967 -0.130909 -0.0680425
0.322875 -0.131147 -0.0682639
0.322783 -0.131389 -0.068493
0.32269 -0.131626 -0.0687255
0.322596 -0.13187 -0.068948
0.322503 -0.132109 -0.0691775
0.322409 -0.132352 -0.0694073
0.322312 -0.132598 -0.0696318
0.322218 -0.132839 -0.0698683
0.32212 -0.133088 -0.070094
0.322027 -0.133329 -0.0703251
0.321927 -0.133577 -0.070559
0.321831 -0.133825 -0.0707849
0.32173 -0.134073 -0.0710205
0.321636 -0.13432 -0.0712465
0.321535 -0.134573 -0.0714805
0.321438 -0.134814 -0.0717152
0.321334 -0.135076 -0.0719451
0.321236 -0.135321 -0.0721756
0.321136 -0.13557 -0.0724135
0.321035 -0.135826 -0.0726445
0.32093 -0.136083 -0.0728754
0.32083 -0.136333 -0.0731168
0.320723 -0.136593 -0.0733486
0.320623 -0.136843 -0.0735855
0.320519 -0.137099 -0.0738182
0.320413 -0.13736 -0.0740578
0.320308 -0.137619 -0.0742898
0.320199 -0.137881 -0.0745328
0.320098 -0.138132 -0.0747631
0.31999 -0.138392 -0.0749997
0.319883 -0.138658 -0.0752383
0.319775 -0.138915 -0.0754818
0.319665 -0.139186 -0.0757141
0.319559 -0.139441 -0.0759564
0.319446 -0.139708 -0.0761975
0.319337 -0.139976 -0.0764303
0.319228 -0.140236 -0.0766783
0.319115 -0.140505 -0.0769174
0.319005 -0.140772 -0.0771496
0.318892 -0.141039 -0.0773987
0.31878 -0.141307 -0.0776373
0.318666 -0.141578 -0.0778759
0.31855 -0.14185 -0.0781249
0.31844 -0.142113 -0.0783603
0.318322 -0.142389 -0.0786083
0.318204 -0.142661 -0.0788495
0.318094 -0.142929 -0.0790923
0.31797 -0.143214 -0.0793383
0.317857 -0.143478 -0.0795832
0.31774 -0.143751 -0.0798264
0.31762 -0.144033 -0.0800696
0.317497 -0.14431 -0.0803249
0.317381 -0.144587 -0.080559
0.317262 -0.144858 -0.080812
0.317139 -0.145145 -0.0810531
0.317016 -0.145423 -0.0813068
0.316895 -0.145701 -0.0815528
0.316773 -0.145983 -0.081799
0.316647 -0.146269 -0.0820451
0.316526 -0.146543 -0.0822977
0.316399 -0.146833 -0.0825455
0.316278 -0.14711 -0.0827966
0.316148 -0.147401 -0.0830396
0.316022 -0.147686 -0.0832933
0.315897 -0.147971 -0.0835414
0.315767 -0.148259 -0.0837994
0.315639 -0.148543 -0.0840481
0.31551 -0.148837 -0.0842976
0.315381 -0.149121 -0.0845474
0.315251 -0.149414 -0.0848065
0.315118 -0.149702 -0.0850561
0.314987 -0.149998 -0.0853094
0.314857 -0.150285 -0.0855609
0.314721 -0.150582 -0.0858171
0.314589 -0.150875 -0.0860764
0.314455 -0.15117 -0.0863228
0.314322 -0.151456 -0.0865825
0.314183 -0.151764 -0.0868361
0.31405 -0.152051 -0.0870961
0.313911 -0.152358 -0.0873475
0.313776 -0.152646 -0.0876047
0.313635 -0.152954 -0.0878564
0.313497 -0.153251 -0.0881228
0.313357 -0.15355 -0.0883838
0.313218 -0.153852 -0.0886315
0.313078 -0.154148 -0.0888955
0.312937 -0.154453 -0.0891532
0.312791 -0.154763 -0.0894207
0.31265 -0.155064 -0.0896708
0.312505 -0.155369 -0.0899299
0.312363 -0.155672 -0.0901932
0.312216 -0.155978 -0.0904547
0.31207 -0.156292 -0.090723
0.311924 -0.156593 -0.0909776
0.311778 -0.156901 -0.0912371
0.311629 -0.157213 -0.0915028
0.311479 -0.157522 -0.091767
0.311331 -0.157835 -0.0920336
0.311182 -0.158144 -0.0922946
0.311029 -0.158457 -0.0925566
0.31088 -0.158773 -0.0928211
0.310723 -0.159086 -0.0930861
0.310575 -0.159393 -0.0933555
0.31042 -0.159715 -0.0936168
0.310265 -0.160028 -0.0938867
0.310112 -0.160342 -0.0941504
0.309952 -0.160667 -0.0944189
0.309797 -0.160982 -0.094684
0.309639 -0.161302 -0.0949542
0.309484 -0.161618 -0.0952196
0.309321 -0.161941 -0.0954847
0.309166 -0.162255 -0.0957633
0.309 -0.162589 -0.096031
0.308842 -0.162905 -0.0962949
0.308679 -0.16323 -0.0965653
0.308516 -0.163551 -0.096839
0.308351 -0.16388 -0.0971149
0.308188 -0.164203 -0.0973805
0.308024 -0.164532 -0.0976532
0.307858 -0.164852 -0.0979268
0.307688 -0.16519 -0.0981921
0.307525 -0.165505 -0.0984672
0.307352 -0.165848 -0.0987478
0.307186 -0.166169 -0.0990135
0.307014 -0.166506 -0.0992869
0.306845 -0.166832 -0.0995685
0.306671 -0.16717 -0.0998381
0.306501 -0.167496 -0.100116
0.306328 -0.167835 -0.100387
0.306155 -0.168167 -0.100666
0.305977 -0.168499 -0.100949
0.305801 -0.168839 -0.101219
0.305628 -0.169174 -0.101497
0.305448 -0.169511 -0.101776
0.305271 -0.169853 -0.102047
0.305091 -0.170189 -0.102332
0.304914 -0.170522 -0.102612
0.304729 -0.170871 -0.102885
0.30455 -0.171208 -0.103168
0.304368 -0.171547 -0.103453
0.304182 -0.171895 -0.103729
0.304 -0.172234 -0.104006
0.303812 -0.172583 -0.104289
0.30363 -0.172917 -0.104575
0.30344 -0.173273 -0.104856
0.303256 -0.173612 -0.105133
0.303063 -0.173967 -0.10542
0.302877 -0.174304 -0.105705
0.302687 -0.174655 -0.105985
0.302495 -0.175007 -0.106267
0.302301 -0.175355 -0.106556
0.302111 -0.175704 -0.106835
0.301914 -0.176056 -0.107124
0.301723 -0.176405 -0.107404
0.301524 -0.176761 -0.107696
0.301328 -0.177113 -0.107983
0.301131 -0.177464 -0.108264
0.300933 -0.177821 -0.108561
0.300732 -0.178178 -0.108836
0.300533 -0.178531 -0.109128
0.300332 -0.178887 -0.109418
0.300131 -0.179241 -0.109706
0.299927 -0.179605 -0.109994
0.299719 -0.179967 -0.110285
0.299519 -0.180317 -0.110568
0.299312 -0.180683 -0.110862
0.299105 -0.181044 -0.111153
0.298896 -0.181401 -0.111447
0.298689 -0.181764 -0.111735
0.29848 -0.182126 -0.112023
0.298267 -0.182491 -0.112321
0.298056 -0.182855 -0.112612
0.297843 -0.183223 -0.112902
0.297629 -0.183587 -0.113196
0.297414 -0.183953 -0.113491
0.297199 -0.184317 -0.113786
0.296983 -0.184687 -0.114073
0.296767 -0.185053 -0.114371
0.296544 -0.185426 -0.114671
0.296329 -0.185793 -0.114964
0.296105 -0.186166 -0.115255
0.295885 -0.186534 -0.115557
0.295666 -0.1869 -0.115846
0.295437 -0.187281 -0.116147
0.295214 -0.187652 -0.116446
0.294989 -0.188026 -0.116741
0.294762 -0.188396 -0.117043
0.294536 -0.188776 -0.117333
0.294303 -0.189151 -0.117637
0.294078 -0.189523 -0.117936
0.293844 -0.189902 -0.118235
0.293613 -0.190285 -0.11853
0.293381 -0.190656 -0.118833
0.293144 -0.191042 -0.119139
0.292911 -0.19142 -0.119435
0.292676 -0.191797 -0.119735
0.29244 -0.192178 -0.12004
0.292201 -0.192556 -0.120338
